case,record_id,video,second,frame_index,manual_overlay_review_status,notes
PR052,DOW-UAP-PR052,DOD_111719718.mp4,0,0,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,248,7440,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,249,7470,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,250,7500,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,251,7530,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,252,7560,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,253,7590,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,254,7620,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,255,7650,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,256,7680,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,257,7710,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,258,7740,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,259,7770,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,260,7800,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,261,7830,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,262,7860,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,263,7890,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,264,7920,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,265,7950,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,266,7980,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,267,8010,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,268,8040,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,269,8070,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,270,8100,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,271,8130,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,272,8160,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,273,8190,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,274,8220,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,275,8250,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,276,8280,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,277,8310,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,278,8340,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,279,8370,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,280,8400,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,281,8430,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,282,8460,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,283,8490,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,284,8520,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,285,8550,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,286,8580,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,287,8610,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,288,8640,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,289,8670,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,290,8700,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,291,8730,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,0,0,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,1,30,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,2,60,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,3,90,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,4,120,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,5,150,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,6,180,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,7,210,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,8,240,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,9,270,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,10,300,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,11,330,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,12,360,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,13,390,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,14,420,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,15,450,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,16,480,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,17,510,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,18,540,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,19,570,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,20,600,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,21,630,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,22,660,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,23,690,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,24,720,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR069,DOW-UAP-PR069,DOD_111720700.mp4,25,750,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
